"orf_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","contrast","gene_systematic_name"
"chr12_156855",213.868819755096,-0.00437114675105468,0.0793519191177043,-0.0550848478813333,0.956070867454686,0.986581923242904,"WT_vs_DEL","YLR003C"
"chr12_157934",77.8621091698527,-0.0390685509332512,0.0775764121286526,-0.504066927890662,0.614214346331064,0.847111827816359,"WT_vs_DEL","YLR004C"
"chr12_160049",1070.05608644248,-0.0640852401687656,0.0601108931205019,-1.06615643097353,0.286352933666359,0.621315576608572,"WT_vs_DEL","YLR005W"
"chr12_161755",466.940788859582,-0.0630227119156693,0.0685460539364679,-0.919476202332812,0.357846547489493,0.675323440235921,"WT_vs_DEL","YLR006C"
"chr12_164392",304.705328167856,0.0903095017613642,0.0764989030003915,1.18017642114103,0.237930054897007,0.570018332926843,"WT_vs_DEL","YLR007W"
"chr12_165577",96.8664986305233,0.17022996085832,0.0811711443273395,2.09539821752642,0.036135607854696,0.191300227256814,"WT_vs_DEL","YLR008C"
"chr12_16639",136.538618019304,0.179605076418988,0.0817992597660896,2.19302331052303,0.0283056996462624,0.163725658900011,"WT_vs_DEL","YLL062C"
"chr12_166537",278.237348180375,-0.139297352459049,0.0768110413742346,-1.81395629877756,0.0696844540912425,0.297282030159866,"WT_vs_DEL","YLR009W"
"chr12_167320",182.065817563415,0.0157337263311189,0.0810399467369011,0.194143313846081,0.846063667237369,0.946019682815294,"WT_vs_DEL","YLR010C"
"chr12_169103",114.724111325564,0.16115631975147,0.0815778841495067,1.97391171162391,0.0483917828356813,0.234041407719913,"WT_vs_DEL","YLR011W"
"chr12_169982",8.59558121545192,-0.0102556752297326,0.0408740099174283,-0.250656362506038,0.802079801405308,NA,"WT_vs_DEL","X"
"chr12_171854",1.75515222780549,0.00478353112671043,0.0175016811259318,0.274743107363565,0.783513610194093,NA,"WT_vs_DEL","X"
"chr12_172268",194.286818604759,-0.0416815433155814,0.0802272718623752,-0.51968912594902,0.60328026716295,0.841487255005968,"WT_vs_DEL","YLR014C"
"chr12_175227",291.979697349948,0.0232007731962834,0.0764685963020143,0.303425099134348,0.761565920366461,0.91377546183622,"WT_vs_DEL","YLR015W"
"chr12_176624",7.86729887636831,0.0209441753312149,0.0392326537807939,0.535593869282918,0.59223926674444,NA,"WT_vs_DEL","X"
"chr12_176802",157.817783579045,0.0857415786787037,0.0817103968608051,1.04945814250344,0.293967310345918,0.624707977288506,"WT_vs_DEL","YLR016C"
"chr12_177608",373.617122398005,-0.110679386877033,0.0733957538698685,-1.50777660215755,0.131611712456133,0.42502529979292,"WT_vs_DEL","YLR017W"
"chr12_178707",326.179807066177,0.0589172419093111,0.0760395196581442,0.774665253790479,0.438537487693688,0.737535325114098,"WT_vs_DEL","YLR018C"
"chr12_17956",364.244968012266,0.0245276411236108,0.0734381515812913,0.334020144359423,0.738364357814469,0.904830224014242,"WT_vs_DEL","YLL061W"
"chr12_180288",908.25427233651,-0.16525260678277,0.0588993667648852,-2.80566386598041,0.00502130426083422,0.0491845826994966,"WT_vs_DEL","YLR019W"
"chr12_181789",282.998526836817,0.0678244396558129,0.0758930687932022,0.89355600069155,0.371559496742799,0.685872557886238,"WT_vs_DEL","YLR020C"
"chr12_183623",185.484489995319,0.0521951936726875,0.080316251977067,0.649725981406516,0.515869238236907,0.789621257344336,"WT_vs_DEL","YLR021W"
"chr12_184174",120.438910524081,-0.0682921446954182,0.0816729139105324,-0.835954716280065,0.403180378809785,0.712796471910367,"WT_vs_DEL","YLR022C"
"chr12_185498",1339.63259376504,-0.0258262696877267,0.0506126932099301,-0.510277898455372,0.609856784449528,0.844451328540697,"WT_vs_DEL","YLR023C"
"chr12_187663",1618.88629555585,0.0685540754075856,0.0524228310784716,1.30763647053373,0.190996640648511,0.514227983377523,"WT_vs_DEL","YLR024C"
"chr12_188384",2.09555547536208,0.0147951205898279,0.0207694518320309,0.721895078434728,0.470358987351641,NA,"WT_vs_DEL","X"
"chr12_193658",2.01441100275779,-0.0111435950048727,0.0183668814748333,-0.609301744916506,0.542324450717863,NA,"WT_vs_DEL","X"
"chr12_194452",777.691513459377,0.0681742285845746,0.0599910840734966,1.13628377779923,0.255837817800631,0.591286250921444,"WT_vs_DEL","YLR025W"
"chr12_195450",261.380798606502,0.181946211522363,0.0777324483113555,2.33952620714951,0.0193082168735717,0.127032441881499,"WT_vs_DEL","YLR026C"
"chr12_196829",2769.07220775039,-0.0666437545408748,0.0492849072676076,-1.3522228095336,0.176304049000694,0.492802722427774,"WT_vs_DEL","X"
"chr12_199540",3185.43609865117,-0.0397097130670983,0.0421281146055251,-0.942614391062898,0.345878176145226,0.666310221763536,"WT_vs_DEL","YLR028C"
"chr12_201976",3570.94438270227,0.113123402010685,0.0434091713470064,2.60586923222234,0.00916414413829872,0.0752570624690592,"WT_vs_DEL","YLR029C"
"chr12_203272",14.8746417167018,-0.044792179360691,0.0495548590310408,-0.902487851447279,0.366797772021615,NA,"WT_vs_DEL","X"
"chr12_203290",84.7824808928338,0.0226306122239535,0.0801393621520539,0.282474826083043,0.777579446818244,0.918886292348479,"WT_vs_DEL","YLR030W"
"chr12_20336",16.7762548964176,0.0130906935962938,0.0523701284915644,0.250567313958974,0.802148655327721,NA,"WT_vs_DEL","X"
"chr12_204225",51.407098277275,0.0706526168360711,0.0745760386204944,0.948071121511329,0.34309324863769,0.665642209332463,"WT_vs_DEL","YLR031W"
"chr12_204991",862.267042064779,-0.0550754560512336,0.0580987519163528,-0.948010117222089,0.343124303715031,0.665642209332463,"WT_vs_DEL","YLR032W"
"chr12_20779",8.57878657096382,0.022325004889487,0.0405982665960347,0.550113423860876,0.582241579971189,NA,"WT_vs_DEL","X"
"chr12_208761",419.998090308891,0.108099003038884,0.0705945247465272,1.53091845682213,0.125789547062971,0.415480305164685,"WT_vs_DEL","YLR033W"
"chr12_210512",885.915415800782,0.0333582036190386,0.0583765976592762,0.571394707821265,0.567732115646257,0.821557090808445,"WT_vs_DEL","YLR034C"
"chr12_21077",3.15012950532088,0.0149798385505322,0.0255643488313756,0.58683004744965,0.557317854425112,NA,"WT_vs_DEL","X"
"chr12_21138",199.294993137931,-0.133220376808488,0.0804265636143568,-1.65724681480217,0.0974695852259478,0.366409121257393,"WT_vs_DEL","YLL060C"
"chr12_212369",340.454645738026,0.0175257564296839,0.0752904058121866,0.232713905922268,0.815983570282756,0.933850546103541,"WT_vs_DEL","YLR035C"
"chr12_215440",54634.6880807504,0.0147439039520756,0.0316643553668974,0.465630925424474,0.641479702919572,0.861614453938166,"WT_vs_DEL","YLR035C-A"
"chr12_22135",16.180516237581,-0.0249946557298018,0.0526670233115962,-0.474896720925601,0.634860588772029,NA,"WT_vs_DEL","X"
"chr12_221521",183.730570252618,0.109826960857125,0.0804650827053901,1.36426400426395,0.172484490500913,0.489093690293029,"WT_vs_DEL","YLR036C"
"chr12_222484",7.32735500432222,0.0246677801817244,0.0348353757266661,0.708762377512221,0.478471948439666,NA,"WT_vs_DEL","X"
"chr12_222685",179.013083363268,-0.00165545323575184,0.0810492256925971,-0.0204271345511913,0.98370263812217,0.993996852039713,"WT_vs_DEL","YLR037C"
"chr12_223614",43.6897977109247,-0.0250873013484986,0.0713315712235301,-0.351146838280847,0.72547819056117,0.901547814253313,"WT_vs_DEL","X"
"chr12_224055",14.0836086437599,-0.0341025928296405,0.0468798400469631,-0.730350690856352,0.465175850566283,NA,"WT_vs_DEL","X"
"chr12_224743",850.688906916541,-0.0717267022347966,0.0627018230757497,-1.14405221373472,0.252601983732,0.587282282811198,"WT_vs_DEL","X"
"chr12_224921",3195.95565685356,-0.0915679009228242,0.0440823195602871,-2.07727360585819,0.0377763137034142,0.197590635482741,"WT_vs_DEL","YLR038C"
"chr12_225426",681.392411769064,0.0759612531693562,0.0650926502407801,1.16701976039408,0.243202389591656,0.575030549318426,"WT_vs_DEL","YLR039C"
"chr12_22613",3.28860631796119,-0.0258702289071622,0.0259225450183953,-1.01132866145373,0.311859152537451,NA,"WT_vs_DEL","X"
"chr12_228908",57.4058028817986,-0.0346086713703138,0.0762124990798733,-0.454179668093017,0.649699515700851,0.865910672749736,"WT_vs_DEL","YLR040C"
"chr12_229377",13.7972184297297,0.0208516130935952,0.045350890719957,0.462066735021835,0.644033464228041,NA,"WT_vs_DEL","YLR041W"
"chr12_229812",13.6741323898076,0.0660369512529304,0.0492212346903347,1.35030736297707,0.176917411534439,NA,"WT_vs_DEL","X"
"chr12_229966",11.8356938494562,-0.0192674775960287,0.0456944683995125,-0.421869514760178,0.673120262617844,NA,"WT_vs_DEL","YLR042C"
"chr12_230604",3.07507399445437,0.00336874172515177,0.0237111358856909,0.141875681030364,0.887178203708175,NA,"WT_vs_DEL","X"
"chr12_231495",32.5234467486124,0.0154076976160191,0.0654137477543625,0.235686332904691,0.813676075938518,NA,"WT_vs_DEL","X"
"chr12_231702",1157.06993031245,0.161522650242687,0.0611331831583488,2.64187770681848,0.00824478197207493,0.0696619335148789,"WT_vs_DEL","YLR043C"
"chr12_232390",37488.5497857796,0.112431849213448,0.033047106868489,3.40216139223326,0.000668551441690293,0.0102277587490846,"WT_vs_DEL","YLR044C"
"chr12_23361",4.19671875592081,0.00323976727051483,0.0291882533255155,0.111536994925568,0.911190530897584,NA,"WT_vs_DEL","X"
"chr12_235037",904.538333407711,-0.00654525964883752,0.0573173669378198,-0.114189976983187,0.909087197146127,0.972443879360495,"WT_vs_DEL","YLR045C"
"chr12_23569",230.226621764304,0.139982600613287,0.0800114453501431,1.74967433408347,0.0801745249071484,0.325909443747558,"WT_vs_DEL","YLL058W"
"chr12_238001",107.97639483713,-0.00143288539672552,0.0805306745658545,-0.0177971102960989,0.98580071004553,0.994141607574113,"WT_vs_DEL","YLR046C"
"chr12_239347",390.588968528785,-0.0337812611334808,0.073883605284979,-0.457355541861781,0.647415513953654,0.865910672749736,"WT_vs_DEL","YLR047C"
"chr12_242232",1241.42105552668,-0.107364095034595,0.0786455181416896,-1.36513844917588,0.17220953940346,0.489044156060425,"WT_vs_DEL","X"
"chr12_243886",440.457569022154,0.0111293155050098,0.0716371003292143,0.155374999352942,0.876525692422916,0.955797607890173,"WT_vs_DEL","YLR049C"
"chr12_245587",199.097441142445,0.141739864299812,0.080944337146003,1.75106786709658,0.0799342204100986,0.325397459480595,"WT_vs_DEL","YLR050C"
"chr12_246324",186.83932946832,0.131128008549598,0.0809250531996976,1.62020792762368,0.105187619050651,0.379836763970338,"WT_vs_DEL","YLR051C"
"chr12_247201",541.731924092669,-0.0621044635587232,0.0660293346799707,-0.940620277238713,0.346899486822196,0.666735893112163,"WT_vs_DEL","YLR052W"
"chr12_248100",215.346100362514,-0.0229584428589837,0.0738014248149021,-0.311158786373006,0.755679912571479,0.91249191225213,"WT_vs_DEL","YLR053C"
"chr12_248717",74.7318592583426,-0.0455789656376364,0.0788527674736286,-0.577626239205285,0.563516487815392,0.819976746184199,"WT_vs_DEL","X"
"chr12_250161",4.70516445707511,0.0112963724363164,0.0292151510491474,0.390626595232968,0.696073264358614,NA,"WT_vs_DEL","X"
"chr12_251272",710.528657044978,0.0576738093318844,0.0643649865277973,0.896078470328264,0.370210854839923,0.684493169231319,"WT_vs_DEL","YLR055C"
"chr12_253861",1683.2629042712,-0.189428919231082,0.0498822129901395,-3.79748158520746,0.000146173631959549,0.00293098027085027,"WT_vs_DEL","YLR056W"
"chr12_254833",2.30062462002018,0.0117136086188031,0.022315358098556,0.529186121190886,0.596676343474429,NA,"WT_vs_DEL","X"
"chr12_255306",581.240812935766,0.0860155243213836,0.0702555625935783,1.22426796087581,0.220851159119269,0.550496937674671,"WT_vs_DEL","YLR057W"
"chr12_25615",9.59640547536377,-0.00875312599171563,0.0417702383922345,-0.208655615668909,0.834717090979344,NA,"WT_vs_DEL","X"
"chr12_25756",44.4925585495475,-0.0120700751315829,0.0726239260154999,-0.166191943989021,0.868005899053293,0.954739383748027,"WT_vs_DEL","YLL057C"
"chr12_257992",2537.0958474056,-0.192277382691355,0.0742951611398765,-2.58804475155745,0.0096522439842222,0.0779161993109341,"WT_vs_DEL","YLR058C"
"chr12_259738",466.727440733275,0.0283366101042768,0.0682064318221205,0.415431145266257,0.677826310652498,0.880474530310795,"WT_vs_DEL","YLR059C"
"chr12_260005",13.1048636954037,0.0170881529892896,0.0482106539400755,0.354509456461127,0.722957118392125,NA,"WT_vs_DEL","X"
"chr12_260979",923.899419295596,0.0933092228186565,0.0628705777470043,1.48392623583201,0.137828490800119,0.435184463717943,"WT_vs_DEL","YLR060W"
"chr12_263194",452.245603577633,0.100795539322766,0.0754173249188249,1.33605742850102,0.181530503245416,0.501500045616341,"WT_vs_DEL","X"
"chr12_264157",76.8380706738272,0.0348066517862285,0.0785216632997366,0.443745686408364,0.657226460572926,0.869257795889583,"WT_vs_DEL","YLR063W"
"chr12_26416",3.43816149908059,0.0284403386199383,0.0267647619418742,1.08352983681249,0.278573314739021,NA,"WT_vs_DEL","X"
"chr12_265241",9.90789176396303,-0.0133937392600383,0.0410086441643107,-0.327331320789608,0.743417305517556,NA,"WT_vs_DEL","X"
"chr12_265456",539.063136209204,0.109382468743039,0.0660973650519824,1.65446635316158,0.0980327943165829,0.367463983004351,"WT_vs_DEL","YLR064W"
"chr12_266373",403.59613608457,0.0147128284682029,0.0717085998686153,0.205135307869633,0.837466411274731,0.943396545330202,"WT_vs_DEL","YLR065C"
"chr12_267169",343.939830867427,0.011824823445962,0.0748961573152393,0.15788891167341,0.874544335669972,0.955296166674705,"WT_vs_DEL","YLR066W"
"chr12_267813",489.65021147594,-0.00527504857492692,0.0697039681855962,-0.0756885828109088,0.939666859534093,0.981767649370586,"WT_vs_DEL","YLR067C"
"chr12_271008",123.102297212113,0.0954594385410036,0.0815422091812211,1.17132239278993,0.241469213792449,0.573300498828882,"WT_vs_DEL","YLR068W"
"chr12_271630",975.697359438958,0.189162996326955,0.0607129100399071,3.11510150887525,0.00183881618149397,0.0231128790137097,"WT_vs_DEL","YLR069C"
"chr12_27409",172.400029684691,-0.102082080299289,0.0816544545936496,-1.25086010788821,0.210985520375119,0.536753954606527,"WT_vs_DEL","YLL056C"
"chr12_274141",378.898566762615,-0.0944178842227753,0.0783127582189647,-1.20634838710949,0.227683187918956,0.557549493307565,"WT_vs_DEL","YLR070C"
"chr12_274427",3.13817012470562,0.0184462644647441,0.0241650019315431,0.778191240654203,0.436456279914016,NA,"WT_vs_DEL","X"
"chr12_274743",3.44563653916671,-0.030507953873806,0.0269511178540921,-1.14732428774125,0.251247619639854,NA,"WT_vs_DEL","X"
"chr12_275378",1513.11172773326,0.0076995313464357,0.0510148459296033,0.150924199833274,0.880035510438661,0.957972855758688,"WT_vs_DEL","YLR071C"
"chr12_278862",819.227334578572,-0.0932495999370627,0.059829035364323,-1.55864808766272,0.119079694824339,0.404704574473038,"WT_vs_DEL","YLR072W"
"chr12_280238",10.0257426913952,0.00402967350808944,0.0431207618297003,0.0937176779725056,0.92533342709196,NA,"WT_vs_DEL","X"
"chr12_281019",197.232266261374,-0.0320703265382978,0.0799417634374743,-0.401170075867984,0.688294910612484,0.885617530249977,"WT_vs_DEL","YLR073C"
"chr12_281956",319.204127484483,-0.0879612315800738,0.0746877252913965,-1.17769935658562,0.238916483516208,0.571051536199386,"WT_vs_DEL","YLR074C"
"chr12_282927",5234.27265279314,0.0991593662141247,0.0482654055342884,2.05441656071041,0.0399353915655512,0.204014643985235,"WT_vs_DEL","YLR075W"
"chr12_283872",951.58943552714,0.0175953217112538,0.0577854713058382,0.304489344464307,0.760755109493401,0.91377546183622,"WT_vs_DEL","YLR077W"
"chr12_285736",435.179373953199,-0.0103151174095622,0.0699765834814505,-0.147393857101389,0.882821153891862,0.958804424961562,"WT_vs_DEL","X"
"chr12_286820",984.804261087863,0.078195267714578,0.056764377556835,1.37744470636487,0.168374798946953,0.482002505436171,"WT_vs_DEL","YLR079W"
"chr12_287613",117.074633626319,0.0911691133975774,0.0816436886928089,1.11642342812506,0.264240929760267,0.599691802768273,"WT_vs_DEL","X"
"chr12_287916",578.726086373071,0.0575781639018737,0.0681235618536566,0.845246548977261,0.397973197521581,0.707328378230892,"WT_vs_DEL","YLR080W"
"chr12_290212",48.8470459994676,-0.0302583623705462,0.0721537050496474,-0.419032317422168,0.675192513909754,0.878893091642363,"WT_vs_DEL","YLR081W"
"chr12_292394",238.970499264143,-0.0037946374430946,0.0793358830798376,-0.0478302112997297,0.96185155896814,0.987841713065785,"WT_vs_DEL","YLR082C"
"chr12_294091",436.736146373084,-0.0129698790440948,0.0727056496408919,-0.178428763150118,0.85838626200269,0.950623393921083,"WT_vs_DEL","YLR083C"
"chr12_296589",782.357794317205,0.0233251705442943,0.0605255301234597,0.385356798306601,0.69997308558994,0.889497680325901,"WT_vs_DEL","YLR084C"
"chr12_300673",354.444351543711,-0.0437804831861581,0.0762978363266227,-0.573871866098344,0.566054512490004,0.821215258946255,"WT_vs_DEL","YLR085C"
"chr12_30109",345.195890617013,-0.0868980313220379,0.0740521796009923,-1.17379104550962,0.240478731552161,0.572381623280363,"WT_vs_DEL","YLL055W"
"chr12_302243",1527.99895694014,0.0373034563273081,0.0500111950527788,0.745871474568487,0.455745058347045,0.747663628438465,"WT_vs_DEL","YLR086W"
"chr12_306855",4193.80470392125,-0.10581197233173,0.0405518961812368,-2.60935781812262,0.00907123340391214,0.0746017186440231,"WT_vs_DEL","YLR087C"
"chr12_307372",1.86466530874672,-0.00705621073042687,0.0198973945373958,-0.356381352181249,0.721554992648253,NA,"WT_vs_DEL","X"
"chr12_316107",447.498585147484,-0.03984319423472,0.0702576245015279,-0.567111858286679,0.570638186793637,0.822985788404103,"WT_vs_DEL","YLR088W"
"chr12_318237",1023.31776903848,0.101532327095518,0.0555893816789021,1.82626553041034,0.0678102747146319,0.293243368845722,"WT_vs_DEL","YLR089C"
"chr12_320701",473.658188677197,0.0343027903597536,0.0707065368036491,0.485019137877502,0.627662770091266,0.853839058796761,"WT_vs_DEL","YLR090W"
"chr12_322297",169.368449055422,-0.0398393409082547,0.0814210848148281,-0.489306526286748,0.624624701335316,0.851495748418693,"WT_vs_DEL","YLR091W"
"chr12_323230",2.49899379518818,0.00878853567059195,0.022100838486732,0.395921064803619,0.692163260715042,NA,"WT_vs_DEL","X"
"chr12_323544",96.2387548366954,0.0172443357578199,0.0804580619994399,0.214356177128386,0.830269312944534,0.940310977107929,"WT_vs_DEL","YLR092W"
"chr12_324080",1.77470986774179,0.00823250592420927,0.0197314637898807,0.418762100883463,0.675390005270772,NA,"WT_vs_DEL","X"
"chr12_325684",2.40223129460248,-0.0122616941526948,0.0225969975859169,-0.547170507975356,0.584261595662523,NA,"WT_vs_DEL","X"
"chr12_326513",1199.95277369878,0.0499227577541283,0.0543654770106337,0.918212411120184,0.358507672263906,0.675808931054618,"WT_vs_DEL","X"
"chr12_32673",288.620011257737,-0.0728660064921746,0.0760178906752727,-0.958571504338681,0.337774653578429,0.662365675693369,"WT_vs_DEL","YLL054C"
"chr12_327730",826.463862657037,-0.176665328703703,0.0603007186574954,-2.93006098056181,0.00338895491039372,0.0372327073263526,"WT_vs_DEL","YLR094C"
"chr12_329677",750.043834990725,0.0681829568265917,0.0639530518372439,1.06606399334959,0.286394714898068,0.621315576608572,"WT_vs_DEL","YLR095C"
"chr12_332590",1041.28120038491,-0.0554411253435371,0.0561241190191838,-0.987819426252366,0.323241091802273,0.65232803313714,"WT_vs_DEL","YLR096W"
"chr12_336231",292.693650514377,-0.0304144645009218,0.0754402908562954,-0.403183337482209,0.686813356586186,0.884311043514024,"WT_vs_DEL","YLR097C"
"chr12_337527",430.079818570931,0.023475908429603,0.0701518592515467,0.334617330564389,0.737913769952151,0.904802491119973,"WT_vs_DEL","YLR098C"
